,Season,Player,MP,PTS,AST,TRB,STL,BLK,TS%,PER,WS,BPM,VORP,USG%,W/L%,Share
3246,2021,Cameron Johnson,24.0,9.6,1.4,3.3,0.6,0.3,0.563,11.8,2.6,-0.2,0.7,17.0,0.708,0.0
3247,2021,Isaac Okoro,32.4,9.6,1.9,3.1,0.9,0.4,0.514,7.9,0.9,-5.1,-1.7,14.3,0.306,0.0
3248,2021,Taurean Prince,22.1,9.5,1.9,3.5,0.7,0.6,0.54,12.1,1.0,-1.8,0.0,19.6,0.5,0.0
3249,2021,Danny Green,28.0,9.5,1.7,3.8,1.3,0.8,0.582,12.1,4.6,1.9,1.9,14.0,0.681,0.0
3250,2021,Eric Paschall,17.4,9.5,1.3,3.2,0.3,0.2,0.561,13.4,0.9,-2.7,-0.1,23.5,0.542,0.0
3251,2021,Trevor Ariza,28.0,9.4,1.8,4.8,1.0,0.6,0.542,11.9,1.6,-1.1,0.2,15.1,0.556,0.0
3252,2021,Cody Zeller,20.9,9.4,1.8,6.8,0.6,0.4,0.599,18.2,3.3,-0.5,0.4,18.3,0.458,0.0
3253,2021,KJ Martin,23.7,9.3,1.1,5.4,0.7,0.9,0.59,14.6,2.2,-1.8,0.0,15.6,0.236,0.0
3254,2021,Larry Nance Jr.,31.2,9.3,3.1,6.7,1.7,0.5,0.557,13.2,1.8,0.4,0.7,13.9,0.306,0.0
3255,2021,Landry Shamet,23.0,9.3,1.6,1.8,0.5,0.2,0.578,10.3,1.8,-2.4,-0.2,16.7,0.667,0.0
3256,2021,Desmond Bane,22.3,9.2,1.7,3.1,0.6,0.2,0.6,12.2,2.9,-0.8,0.5,16.1,0.528,0.0
3257,2021,Josh Hart,28.7,9.2,2.3,8.0,0.8,0.3,0.566,12.2,2.7,-0.8,0.4,13.5,0.431,0.0
3258,2021,David Nwaba,22.6,9.2,1.0,3.9,1.0,0.7,0.557,14.4,1.3,-0.8,0.2,16.6,0.236,0.0
3259,2021,Patrick Williams,27.9,9.2,1.4,4.6,0.9,0.6,0.562,10.5,2.5,-2.4,-0.2,14.9,0.431,0.0
3260,2021,Furkan Korkmaz,19.3,9.1,1.5,2.1,0.9,0.2,0.544,12.8,2.0,-0.1,0.5,20.5,0.681,0.0
3261,2021,De'Anthony Melton,20.1,9.1,2.5,3.1,1.2,0.6,0.568,15.2,2.2,2.3,1.1,19.5,0.528,0.0
3262,2021,Talen Horton-Tucker,20.1,9.0,2.8,2.6,1.0,0.3,0.536,12.9,2.1,-1.2,0.3,21.7,0.583,0.0
3263,2021,Robin Lopez,19.1,9.0,0.8,3.8,0.2,0.6,0.661,16.7,3.7,-1.0,0.4,17.1,0.472,0.0
3264,2021,Paul Millsap,20.8,9.0,1.8,4.7,0.9,0.6,0.565,16.4,3.2,1.0,0.9,18.6,0.653,0.0
3265,2021,Jaylen Nowell,18.1,9.0,1.5,2.3,0.5,0.3,0.528,12.3,0.7,-2.8,-0.2,21.4,0.319,0.0
3266,2021,Ivica Zubac,22.3,9.0,1.3,7.2,0.3,0.9,0.693,19.1,6.9,1.0,1.2,15.1,0.653,0.0
3267,2021,DeMarcus Cousins,17.4,8.9,1.9,6.4,0.8,0.6,0.537,16.4,1.2,0.4,0.4,24.5,0.5,0.0
3268,2021,Bruce Brown,22.3,8.8,1.6,5.4,0.9,0.4,0.604,16.1,4.4,-0.1,0.7,15.9,0.667,0.0
3269,2021,Michael Carter-Williams,25.8,8.8,4.2,4.5,0.8,0.5,0.449,9.5,-0.5,-4.8,-0.6,20.2,0.292,0.0
3270,2021,Danuel House Jr.,25.9,8.8,1.9,3.7,0.6,0.4,0.525,9.1,0.5,-3.5,-0.3,15.3,0.236,0.0
3271,2021,Jay Scrubb,21.0,8.8,0.3,3.5,1.0,0.0,0.458,6.3,-0.1,-10.9,-0.2,23.8,0.653,0.0
3272,2021,George Hill,22.4,8.7,2.4,2.0,0.8,0.2,0.596,13.1,1.4,-1.2,0.1,15.9,0.5,0.0
3273,2021,Terence Davis,17.6,8.7,1.4,2.5,0.7,0.2,0.555,12.7,0.8,-1.7,0.1,21.8,0.5,0.0
3274,2021,Raul Neto,21.9,8.7,2.3,2.4,1.1,0.1,0.575,13.0,2.8,-0.6,0.5,15.8,0.472,0.0
3275,2021,Isaiah Roby,23.4,8.7,1.8,5.6,0.9,0.6,0.555,11.9,1.3,-3.3,-0.5,17.7,0.306,0.0
3276,2021,Dario Šarić,17.4,8.7,1.3,3.8,0.6,0.1,0.567,14.3,1.7,-2.0,0.0,22.6,0.708,0.0
3277,2021,Moses Brown,21.4,8.6,0.2,8.9,0.7,1.1,0.572,18.8,2.6,-2.4,-0.1,16.9,0.306,0.0
3278,2021,T.J. McConnell,26.0,8.6,6.6,3.7,1.9,0.3,0.583,16.9,4.8,1.4,1.5,15.3,0.472,0.0
3279,2021,Jakob Poeltl,26.7,8.6,1.9,7.9,0.7,1.8,0.612,17.5,5.7,0.8,1.3,13.4,0.458,0.0
3280,2021,Ricky Rubio,26.1,8.6,6.4,3.3,1.4,0.1,0.516,13.5,3.1,-1.9,0.0,16.0,0.319,0.0
3281,2021,Svi Mykhailiuk,20.1,8.5,1.7,2.5,0.8,0.2,0.529,10.4,0.3,-2.6,-0.2,20.0,0.5,0.0
3282,2021,Robert Covington,32.0,8.5,1.7,6.7,1.4,1.2,0.553,11.2,3.7,0.2,1.2,11.5,0.583,0.0
3283,2021,Gabriel Deck,21.2,8.4,2.4,4.0,0.8,0.0,0.548,16.1,0.5,-0.4,0.1,16.6,0.306,0.0
3284,2021,James Ennis III,24.0,8.4,1.5,4.0,0.8,0.2,0.613,12.5,2.0,-2.2,-0.1,13.9,0.292,0.0
3285,2021,Cameron Payne,18.0,8.4,3.6,2.4,0.6,0.3,0.602,17.4,3.6,3.1,1.4,19.8,0.708,0.0
3286,2021,Luke Kennard,19.6,8.3,1.7,2.6,0.4,0.1,0.608,12.7,2.7,-0.2,0.6,17.1,0.653,0.0
3287,2021,Mitchell Robinson,27.5,8.3,0.5,8.1,1.1,1.5,0.642,17.7,3.4,1.2,0.7,11.8,0.569,0.0
3288,2021,Cory Joseph,23.0,8.2,3.4,2.5,1.0,0.3,0.556,12.5,2.1,-1.8,0.1,16.3,0.5,0.0
3289,2021,Sterling Brown,24.1,8.2,1.4,4.4,0.7,0.2,0.597,11.1,1.8,-1.6,0.1,13.5,0.236,0.0
3290,2021,Aleksej Pokusevski,24.2,8.2,2.2,4.7,0.4,0.9,0.43,6.1,-1.9,-6.1,-1.1,20.5,0.306,0.0
3291,2021,Nicolas Batum,27.4,8.1,2.2,4.7,1.0,0.6,0.617,12.9,5.0,2.1,1.9,11.8,0.653,0.0
3292,2021,JaMychal Green,19.3,8.1,0.9,4.8,0.4,0.4,0.59,13.6,2.6,-1.5,0.1,17.6,0.653,0.0
3293,2021,Hassan Whiteside,15.2,8.1,0.6,6.0,0.3,1.3,0.566,19.2,0.9,-2.2,0.0,23.5,0.431,0.0
3294,2021,Mo Bamba,15.8,8.0,0.8,5.8,0.3,1.3,0.556,19.3,1.8,0.1,0.4,21.8,0.292,0.0
3295,2021,Tyrese Maxey,15.3,8.0,2.0,1.7,0.4,0.2,0.531,14.5,1.9,-1.5,0.1,23.0,0.681,0.0
3296,2021,Kenrich Williams,21.6,8.0,2.3,4.1,0.8,0.3,0.599,14.0,2.8,-0.7,0.4,15.3,0.306,0.0
3297,2021,Robert Williams,18.9,8.0,1.8,6.9,0.8,1.8,0.719,25.7,5.3,6.0,2.0,15.0,0.5,0.0
3298,2021,Austin Rivers,23.5,7.9,2.3,2.3,0.8,0.1,0.551,9.9,1.3,-1.9,0.0,15.4,0.5,0.0
3299,2021,Isaiah Stewart,21.4,7.9,0.9,6.7,0.6,1.3,0.597,16.4,4.0,-1.1,0.3,15.5,0.278,0.0
3300,2021,Willy Hernangómez,18.0,7.8,1.1,7.1,0.5,0.5,0.591,19.6,2.9,0.0,0.4,17.0,0.431,0.0
3301,2021,Chuma Okeke,25.2,7.8,2.2,4.0,1.1,0.5,0.511,11.8,1.3,-1.5,0.1,14.5,0.292,0.0
3302,2021,Anfernee Simons,17.3,7.8,1.4,2.2,0.3,0.1,0.589,12.3,1.8,-1.0,0.3,18.3,0.583,0.0
3303,2021,D.J. Augustin,19.8,7.7,3.3,1.6,0.5,0.0,0.57,12.1,2.1,-2.1,0.0,16.8,0.5,0.0
3304,2021,Ben McLemore,17.1,7.7,0.7,1.9,0.4,0.2,0.523,8.5,0.2,-3.9,-0.4,20.4,0.5,0.0
3305,2021,PJ Dozier,21.8,7.7,1.8,3.6,0.6,0.4,0.501,10.4,1.1,-2.6,-0.2,17.2,0.653,0.0
3306,2021,Mike James,18.2,7.7,4.2,2.5,0.5,0.1,0.481,11.9,0.1,-4.4,-0.1,22.9,0.667,0.0
3307,2021,Naji Marshall,21.9,7.7,2.8,4.6,0.8,0.3,0.508,11.4,0.9,-1.3,0.1,16.8,0.431,0.0
3308,2021,Payton Pritchard,19.2,7.7,1.8,2.4,0.6,0.1,0.582,12.4,2.5,-0.7,0.4,16.7,0.5,0.0
3309,2021,Tomáš Satoranský,22.5,7.7,4.7,2.4,0.7,0.2,0.614,13.8,3.1,-0.5,0.5,15.2,0.431,0.0
3310,2021,Isaiah Thomas,16.0,7.7,1.7,1.3,0.3,0.0,0.412,2.4,-0.2,-13.1,-0.1,29.7,0.431,0.0
3311,2021,Steven Adams,27.7,7.6,1.9,8.9,0.9,0.7,0.596,15.1,4.0,-0.3,0.7,11.7,0.431,0.0
3312,2021,Garrett Temple,27.3,7.6,2.2,2.9,0.8,0.5,0.525,8.2,1.6,-3.0,-0.4,13.1,0.431,0.0
3313,2021,Tristan Thompson,23.8,7.6,1.2,8.1,0.4,0.6,0.54,14.2,2.9,-2.5,-0.2,14.8,0.5,0.0
3314,2021,Patrick Beverley,22.5,7.5,2.1,3.2,0.8,0.8,0.58,12.0,2.1,0.7,0.6,14.6,0.653,0.0
3315,2021,Henry Ellenson,19.0,7.5,2.5,6.0,0.0,0.0,0.476,12.8,0.1,-1.8,0.0,17.9,0.375,0.0
3316,2021,Malachi Flynn,19.7,7.5,2.9,2.5,0.8,0.1,0.484,10.9,0.8,-2.6,-0.1,19.0,0.375,0.0
3317,2021,Jaxson Hayes,16.1,7.5,0.6,4.3,0.4,0.6,0.675,19.1,3.5,0.6,0.6,16.2,0.431,0.0
3318,2021,DeAndre Jordan,21.9,7.5,1.6,7.5,0.3,1.1,0.736,17.1,3.9,1.0,0.9,13.1,0.667,0.0
3319,2021,Edmond Sumner,16.2,7.5,0.9,1.8,0.6,0.2,0.626,12.7,1.4,-2.8,-0.2,18.3,0.472,0.0
3320,2021,JJ Redick,16.4,7.4,1.2,1.5,0.3,0.1,0.564,9.9,0.7,-3.5,-0.3,19.2,0.5,0.0
3321,2021,Jalen Harris,13.2,7.4,1.3,1.4,0.6,0.0,0.632,15.2,0.3,0.3,0.1,22.6,0.375,0.0
3322,2021,Jalen McDaniels,19.2,7.4,1.1,3.6,0.6,0.4,0.554,11.4,1.2,-3.2,-0.3,17.0,0.458,0.0
3323,2021,JaVale McGee,14.7,7.3,0.8,5.2,0.4,1.2,0.541,17.0,1.0,-2.5,-0.1,23.9,0.5,0.0
3324,2021,Louis King,14.2,7.3,1.5,3.0,1.2,0.5,0.6,21.2,0.3,4.9,0.1,20.6,0.431,0.0
3325,2021,Khem Birch,22.8,7.2,1.3,5.8,0.7,0.7,0.552,15.1,3.8,-1.0,0.4,13.6,0.5,0.0
3326,2021,James Johnson,20.5,7.2,1.9,3.5,0.8,0.8,0.51,11.4,1.2,-1.2,0.2,17.1,0.5,0.0
3327,2021,Justin Jackson,17.0,7.2,1.5,2.3,0.4,0.1,0.516,10.4,0.2,-3.5,-0.2,19.8,0.5,0.0
3328,2021,Kent Bazemore,19.9,7.2,1.6,3.4,1.0,0.5,0.564,10.6,1.8,-1.2,0.2,16.3,0.542,0.0
3329,2021,Juancho Hernangómez,17.3,7.2,0.7,3.9,0.4,0.1,0.549,12.1,1.1,-2.9,-0.2,17.2,0.319,0.0
3330,2021,Aaron Holiday,17.8,7.2,1.9,1.3,0.7,0.2,0.503,9.2,0.2,-4.2,-0.7,19.5,0.472,0.0
3331,2021,Tony Bradley,16.3,7.1,0.9,5.7,0.4,0.7,0.678,20.7,2.7,1.3,0.6,15.8,0.5,0.0
3332,2021,Dewayne Dedmon,13.1,7.1,0.8,5.4,0.6,0.4,0.735,24.5,1.1,1.7,0.2,19.3,0.556,0.0
3333,2021,Maxi Kleber,26.8,7.1,1.4,5.2,0.5,0.7,0.606,10.6,2.9,0.0,0.7,10.6,0.583,0.0
3334,2021,Ignas Brazdeikis,19.2,7.0,1.3,3.5,0.3,0.2,0.51,9.5,0.1,-5.3,-0.2,17.6,0.5,0.0
3335,2021,Daniel Gafford,14.6,7.0,0.5,4.3,0.5,1.4,0.697,22.2,3.5,2.2,0.8,16.7,0.5,0.0
3336,2021,Draymond Green,31.5,7.0,8.9,7.1,1.7,0.8,0.53,13.3,4.6,1.7,1.9,13.1,0.542,0.0
3337,2021,Dwight Howard,17.3,7.0,0.9,8.4,0.4,0.9,0.61,17.8,4.0,-1.5,0.1,18.2,0.681,0.0
3338,2021,Terance Mann,18.9,7.0,1.6,3.6,0.4,0.2,0.603,13.8,3.7,-0.2,0.6,15.1,0.653,0.0
3339,2021,Royce O'Neale,31.6,7.0,2.5,6.8,0.8,0.5,0.599,9.9,5.6,1.0,1.7,9.6,0.722,0.0
3340,2021,R.J. Hampton,17.4,6.9,1.7,3.5,0.4,0.2,0.507,11.1,0.4,-3.8,-0.4,19.6,0.5,0.0
3341,2021,Moritz Wagner,16.0,6.9,1.1,3.2,0.6,0.4,0.58,12.5,1.2,-2.6,-0.1,18.1,0.5,0.0
3342,2021,Georges Niang,16.0,6.9,0.8,2.4,0.3,0.1,0.602,11.4,2.6,-0.3,0.5,17.4,0.722,0.0
3343,2021,Gorgui Dieng,14.5,6.8,1.3,3.7,0.7,0.4,0.67,19.2,2.1,3.4,0.7,17.4,0.5,0.0
3344,2021,Pat Connaughton,22.8,6.8,1.2,4.8,0.7,0.3,0.578,11.3,3.5,0.0,0.8,11.6,0.639,0.0
3345,2021,Killian Hayes,25.8,6.8,5.3,2.7,1.0,0.4,0.422,5.3,-1.1,-7.2,-0.9,19.0,0.278,0.0
3346,2021,Derrick Jones Jr.,22.7,6.8,0.8,3.5,0.6,0.9,0.576,11.9,2.4,-1.4,0.2,12.3,0.583,0.0
3347,2021,Jaden McDaniels,24.0,6.8,1.1,3.7,0.6,1.0,0.552,8.9,1.4,-3.5,-0.6,12.0,0.319,0.0
3348,2021,Justise Winslow,19.5,6.8,1.9,4.5,0.6,0.5,0.395,6.2,-0.7,-6.0,-0.5,21.9,0.528,0.0
3349,2021,Dennis Smith Jr.,18.3,6.7,3.3,2.4,1.0,0.6,0.492,13.6,0.6,0.4,0.3,19.0,0.5,0.0
3350,2021,Jeff Teague,17.3,6.7,2.4,1.6,0.6,0.2,0.562,12.3,1.6,-2.2,-0.1,17.7,0.5,0.0
3351,2021,Spencer Dinwiddie,21.3,6.7,3.0,4.3,0.7,0.3,0.536,10.1,0.1,0.2,0.0,16.1,0.667,0.0
3352,2021,Damyean Dotson,19.7,6.7,2.0,2.0,0.3,0.1,0.499,8.1,0.0,-4.8,-0.6,16.9,0.306,0.0
3353,2021,Markieff Morris,19.7,6.7,1.2,4.4,0.4,0.3,0.509,9.3,1.6,-2.6,-0.2,16.4,0.583,0.0
3354,2021,Abdel Nader,14.8,6.7,0.8,2.6,0.4,0.4,0.605,13.4,0.7,0.0,0.2,19.0,0.708,0.0
3355,2021,Ish Smith,21.0,6.7,3.9,3.4,0.7,0.3,0.473,11.6,1.1,-1.5,0.1,15.8,0.472,0.0
3356,2021,Alex Len,15.3,6.6,0.8,4.1,0.3,1.0,0.643,16.4,2.7,-0.1,0.5,16.3,0.5,0.0
3357,2021,Trey Burke,14.7,6.6,1.3,0.9,0.6,0.1,0.544,12.6,1.4,-1.8,0.0,20.0,0.583,0.0
3358,2021,Nic Claxton,18.6,6.6,0.9,5.2,0.7,1.3,0.612,16.9,1.9,0.4,0.4,14.0,0.667,0.0
3359,2021,Frank Kaminsky,15.2,6.6,1.7,4.0,0.3,0.4,0.547,15.8,2.0,1.3,0.6,19.0,0.708,0.0
3360,2021,Xavier Tillman Sr.,18.4,6.6,1.3,4.3,0.7,0.6,0.605,14.7,2.9,-0.2,0.5,14.3,0.528,0.0
3361,2021,Nemanja Bjelica,16.1,6.5,1.9,3.4,0.4,0.1,0.554,12.9,0.9,-2.2,0.0,18.4,0.5,0.0
3362,2021,Marquese Chriss,13.5,6.5,1.0,6.5,0.0,1.0,0.412,11.8,0.0,-2.1,0.0,28.1,0.542,0.0
3363,2021,Damion Lee,18.9,6.5,1.3,3.2,0.7,0.1,0.636,11.8,2.7,0.2,0.6,12.8,0.542,0.0
3364,2021,Chasson Randle,20.4,6.5,1.8,2.0,0.5,0.1,0.515,7.4,0.0,-5.9,-0.8,15.7,0.292,0.0
3365,2021,Denzel Valentine,16.7,6.5,1.7,3.2,0.5,0.1,0.479,10.1,0.7,-2.7,-0.2,19.5,0.431,0.0
3366,2021,Avery Bradley,22.3,6.4,1.7,2.1,0.8,0.1,0.487,6.3,-0.1,-5.4,-0.5,14.9,0.5,0.0
3367,2021,Alex Caruso,21.0,6.4,2.8,2.9,1.1,0.3,0.547,11.1,2.4,0.0,0.6,14.8,0.583,0.0
3368,2021,Kira Lewis Jr.,16.7,6.4,2.3,1.3,0.7,0.2,0.477,10.3,0.9,-3.4,-0.3,18.3,0.431,0.0
3369,2021,Timothé Luwawu-Cabarrot,18.1,6.4,1.2,2.2,0.6,0.1,0.493,7.8,0.3,-4.4,-0.6,17.4,0.667,0.0
3370,2021,Deni Avdija,23.3,6.3,1.2,4.9,0.6,0.3,0.515,7.6,1.2,-3.1,-0.4,12.0,0.472,0.0
3371,2021,Tyus Jones,17.5,6.3,3.7,2.0,0.9,0.1,0.511,15.0,2.8,0.8,0.9,16.6,0.528,0.0
3372,2021,Frank Mason III,19.8,6.3,3.0,3.0,0.0,0.0,0.462,7.5,0.0,-7.7,-0.1,17.5,0.292,0.0
3373,2021,Chimezie Metu,13.6,6.3,0.8,3.1,0.4,0.5,0.571,14.5,0.6,-3.6,-0.2,20.0,0.431,0.0
3374,2021,Aron Baynes,18.5,6.1,0.9,5.2,0.3,0.4,0.503,10.5,1.0,-4.5,-0.6,16.2,0.375,0.0
3375,2021,Facundo Campazzo,21.9,6.1,3.6,2.1,1.2,0.2,0.558,11.6,3.1,-0.6,0.5,13.1,0.653,0.0
3376,2021,Robert Franks,14.4,6.1,0.7,2.0,0.4,0.4,0.638,16.5,0.3,-0.2,0.0,15.3,0.292,0.0
3377,2021,Jaylen Hoard,16.8,6.1,1.3,3.4,0.7,0.3,0.547,13.4,0.5,-2.5,0.0,16.3,0.306,0.0
3378,2021,Max Strus,13.0,6.1,0.6,1.1,0.3,0.1,0.597,12.1,0.9,-2.2,0.0,18.3,0.556,0.0
3379,2021,Dakota Mathias,15.4,6.0,1.6,0.9,0.1,0.4,0.474,9.8,0.2,-2.6,0.0,18.1,0.681,0.0
3380,2021,Dean Wade,19.2,6.0,1.2,3.4,0.6,0.3,0.573,11.3,2.0,-1.3,0.2,12.9,0.306,0.0
3381,2021,Dwight Powell,16.7,5.9,1.1,4.0,0.6,0.5,0.688,16.8,3.8,0.6,0.6,13.2,0.583,0.0
3382,2021,Drew Eubanks,14.0,5.8,0.8,4.5,0.3,0.9,0.618,17.9,2.3,0.0,0.4,17.1,0.458,0.0
3383,2021,DeAndre' Bembry,19.1,5.7,2.1,2.9,1.0,0.4,0.57,11.2,1.2,-1.9,0.0,14.6,0.375,0.0
3384,2021,Rodney McGruder,12.1,5.7,1.0,1.4,0.5,0.1,0.619,16.1,0.5,0.7,0.1,18.1,0.278,0.0
3386,2021,Juan Toscano-Anderson,20.9,5.7,2.8,4.4,0.8,0.5,0.676,12.6,3.0,0.8,0.8,11.0,0.542,0.0
3387,2021,Yogi Ferrell,13.6,5.6,2.2,1.9,0.7,0.3,0.459,14.4,0.3,0.2,0.1,20.7,0.5,0.0
3388,2021,Freddie Gillespie,19.6,5.6,0.5,4.9,0.7,1.0,0.563,13.4,0.9,-3.2,-0.1,12.2,0.375,0.0
3389,2021,Donta Hall,13.8,5.6,0.8,4.8,0.4,0.8,0.731,22.3,0.8,1.6,0.2,14.0,0.292,0.0
3390,2021,Saben Lee,16.3,5.6,3.6,2.0,0.7,0.3,0.536,13.8,1.5,-2.0,0.0,17.0,0.278,0.0
3391,2021,Mychal Mulder,12.8,5.6,0.4,1.0,0.2,0.2,0.613,10.8,1.2,-1.8,0.0,16.2,0.542,0.0
3392,2021,Torrey Craig,16.1,5.5,1.0,3.9,0.6,0.5,0.579,14.2,2.2,0.4,0.5,14.3,0.5,0.0
3393,2021,Brad Wanamaker,17.3,5.5,2.9,1.7,0.7,0.2,0.489,9.5,0.9,-4.0,-0.5,16.9,0.5,0.0
3394,2021,Jabari Parker,12.7,5.5,0.8,3.2,0.1,0.4,0.593,14.7,0.3,-0.9,0.0,18.5,0.5,0.0
3395,2021,Anthony Lamb,17.3,5.5,1.0,2.9,0.3,0.2,0.523,8.7,0.2,-6.1,-0.4,15.0,0.236,0.0
3396,2021,Garrison Mathews,16.2,5.5,0.4,1.4,0.5,0.1,0.635,9.7,2.3,-1.8,0.1,11.5,0.472,0.0
3397,2021,Devin Vassell,17.0,5.5,0.9,2.8,0.7,0.3,0.524,10.6,1.5,-1.5,0.1,14.3,0.458,0.0
3398,2021,Rajon Rondo,17.1,5.4,4.4,2.4,0.8,0.1,0.544,13.2,1.3,-0.2,0.4,17.2,0.5,0.0
3399,2021,Derrick Favors,15.3,5.4,0.6,5.5,0.5,1.0,0.663,19.7,5.1,2.6,1.2,13.0,0.722,0.0
3400,2021,Taj Gibson,20.8,5.4,0.8,5.6,0.7,1.1,0.661,16.0,3.8,1.3,0.8,9.7,0.569,0.0
3401,2021,Tyler Johnson,17.5,5.4,1.2,2.0,0.4,0.0,0.546,8.2,0.7,-3.4,-0.2,13.3,0.667,0.0
3402,2021,Jahlil Okafor,12.9,5.4,0.5,2.4,0.2,0.2,0.644,13.1,0.6,-3.2,-0.1,16.8,0.278,0.0
3403,2021,Josh Okogie,20.3,5.4,1.1,2.6,0.9,0.5,0.524,9.1,1.3,-3.3,-0.4,12.1,0.319,0.0
3404,2021,Justin Patton,19.0,5.4,1.1,3.8,0.9,1.1,0.488,11.6,0.4,-2.2,0.0,13.0,0.236,0.0
3405,2021,Jarred Vanderbilt,17.8,5.4,1.2,5.8,1.0,0.7,0.612,16.2,3.1,-0.1,0.5,12.3,0.319,0.0
3406,2021,Mason Jones,10.4,5.3,1.3,1.7,0.2,0.0,0.556,12.1,0.2,-2.7,-0.1,23.0,0.5,0.0
3407,2021,Willie Cauley-Stein,17.1,5.3,0.7,4.5,0.4,0.8,0.647,14.3,2.8,-1.3,0.2,12.0,0.583,0.0
3408,2021,Jarrett Culver,14.7,5.3,0.7,3.1,0.5,0.3,0.476,8.8,-0.1,-5.6,-0.5,18.2,0.319,0.0
3409,2021,Glenn Robinson III,16.0,5.3,0.9,2.0,0.2,0.1,0.554,9.0,0.3,-4.0,-0.2,14.0,0.431,0.0
3410,2021,Tony Snell,21.1,5.3,1.3,2.4,0.3,0.2,0.708,9.5,2.0,-0.5,0.4,8.6,0.569,0.0
3411,2021,Maurice Harkless,20.9,5.2,1.2,2.4,0.8,0.5,0.527,8.1,0.6,-3.7,-0.3,11.5,0.5,0.0
3412,2021,D.J. Wilson,12.4,5.2,0.7,3.2,0.3,0.5,0.511,11.5,0.3,-3.3,-0.1,19.7,0.5,0.0
3413,2021,Alize Johnson,10.5,5.2,0.8,5.0,0.3,0.3,0.638,23.5,0.9,2.7,0.2,19.1,0.667,0.0
3414,2021,Patrick Patterson,15.3,5.2,0.8,2.0,0.4,0.2,0.571,10.9,1.2,-0.6,0.2,14.0,0.653,0.0
3415,2021,Dylan Windler,16.5,5.2,1.1,3.5,0.6,0.4,0.567,10.8,0.5,-1.7,0.0,14.8,0.306,0.0
3416,2021,Isaiah Hartenstein,12.2,5.1,1.2,3.9,0.4,0.8,0.583,17.9,1.6,-0.9,0.2,19.2,0.5,0.0
3417,2021,Goga Bitadze,12.5,5.1,0.8,3.3,0.2,1.3,0.523,16.3,1.5,-1.0,0.1,18.1,0.472,0.0
3418,2021,Sekou Doumbouya,15.5,5.1,0.8,2.6,0.4,0.2,0.459,6.9,-0.2,-6.7,-1.0,17.8,0.278,0.0
3419,2021,Jake Layman,13.9,5.1,0.6,1.5,0.6,0.4,0.577,11.4,0.7,-2.1,0.0,15.1,0.319,0.0
3420,2021,Nerlens Noel,24.2,5.1,0.7,6.4,1.1,2.2,0.638,14.8,5.2,1.4,1.3,9.2,0.569,0.0
3421,2021,Precious Achiuwa,12.1,5.0,0.5,3.4,0.3,0.5,0.55,14.2,1.3,-4.1,-0.4,19.5,0.556,0.0
3422,2021,Bismack Biyombo,20.4,5.0,1.2,5.3,0.3,1.1,0.574,11.7,2.3,-3.0,-0.4,11.5,0.458,0.0
3423,2021,Marc Gasol,19.1,5.0,2.1,4.1,0.5,1.1,0.606,12.2,2.8,2.3,1.1,11.8,0.583,0.0
3424,2021,Trey Lyles,15.6,5.0,0.6,3.7,0.3,0.0,0.574,11.4,0.6,-1.8,0.0,12.9,0.458,0.0
3425,2021,Caleb Martin,15.4,5.0,1.3,2.7,0.7,0.2,0.465,9.5,0.5,-3.4,-0.3,16.7,0.458,0.0
3426,2021,Jordan McLaughlin,18.4,5.0,3.8,2.1,1.0,0.1,0.502,12.0,1.2,-1.7,0.1,13.7,0.319,0.0
3427,2021,Tyler Cook,13.7,4.9,0.5,3.0,0.3,0.1,0.659,12.8,0.8,-3.0,-0.1,13.9,0.5,0.0
3428,2021,Brandon Goodwin,13.2,4.9,2.0,1.5,0.4,0.0,0.471,9.2,0.2,-3.1,-0.2,19.5,0.569,0.0
3429,2021,E'Twaun Moore,14.4,4.9,1.5,1.7,0.6,0.2,0.523,10.4,0.4,-2.9,-0.1,17.2,0.708,0.0
3430,2021,Jerome Robinson,17.9,4.9,1.5,2.2,0.7,0.4,0.4,4.1,-0.4,-7.0,-0.4,16.7,0.472,0.0
3431,2021,Langston Galloway,11.0,4.8,0.7,1.1,0.2,0.0,0.605,12.1,0.9,-0.9,0.1,17.3,0.708,0.0
3432,2021,Wesley Matthews,19.5,4.8,0.9,1.6,0.7,0.3,0.517,7.2,1.7,-1.7,0.1,11.4,0.583,0.0
3433,2021,Gabe Vincent,13.1,4.8,1.3,1.1,0.4,0.0,0.498,7.6,0.2,-5.4,-0.6,19.1,0.556,0.0
3434,2021,Damian Jones,14.0,4.7,0.7,3.1,0.3,0.7,0.712,14.6,1.6,-1.4,0.1,12.3,0.5,0.0
3435,2021,Troy Brown Jr.,15.4,4.7,0.9,3.1,0.3,0.2,0.525,8.5,0.5,-4.0,-0.3,14.0,0.5,0.0
3437,2021,Aaron Nesmith,14.5,4.7,0.5,2.8,0.3,0.2,0.573,9.4,1.1,-3.2,-0.2,13.7,0.5,0.0
3438,2021,Grant Williams,18.1,4.7,1.0,2.8,0.5,0.4,0.546,7.5,1.1,-3.7,-0.5,12.3,0.5,0.0
3439,2021,Nassir Little,13.3,4.6,0.5,2.7,0.1,0.3,0.589,11.6,1.1,-2.7,-0.1,13.8,0.583,0.0
3440,2021,Semi Ojeleye,17.0,4.6,0.7,2.6,0.3,0.0,0.553,8.3,1.2,-2.4,-0.1,11.6,0.5,0.0
